pokemon_id,name,location_area,location,region,generation
366,clamperl,sinnoh-route-221-area,sinnoh-route-221,sinnoh,3
366,clamperl,kanto-sea-route-19-area,kanto-sea-route-19,kanto,3
366,clamperl,hoenn-route-124-underwater,hoenn-route-124,hoenn,3
366,clamperl,hoenn-route-126-underwater,hoenn-route-126,hoenn,3
366,clamperl,unova-route-4-area,unova-route-4,unova,3
366,clamperl,kalos-route-12-area,kalos-route-12,kalos,3
366,clamperl,alola-route-15-main,alola-route-15,alola,3
366,clamperl,hauoli-city-beachfront,hauoli-city,alola,3
366,clamperl,melemele-sea-area,melemele-sea,alola,3
369,relicanth,sinnoh-sea-route-226-area,sinnoh-sea-route-226,sinnoh,3
369,relicanth,kanto-route-12-area,kanto-route-12,kanto,3
369,relicanth,hoenn-route-124-underwater,hoenn-route-124,hoenn,3
369,relicanth,hoenn-route-126-underwater,hoenn-route-126,hoenn,3
369,relicanth,unova-route-4-area,unova-route-4,unova,3
369,relicanth,ambrette-town-area,ambrette-town,kalos,3
369,relicanth,cyllage-city-area,cyllage-city,kalos,3
369,relicanth,ancient-poni-path-area,ancient-poni-path,alola,3
369,relicanth,poni-breaker-coast-area,poni-breaker-coast,alola,3
369,relicanth,poni-wilds-area,poni-wilds,alola,3
370,luvdisc,sinnoh-pokemon-league-area,sinnoh-pokemon-league,sinnoh,3
370,luvdisc,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
370,luvdisc,kanto-route-27-area,kanto-route-27,kanto,3
370,luvdisc,ever-grande-city-area,ever-grande-city,hoenn,3
370,luvdisc,hoenn-route-128-area,hoenn-route-128,hoenn,3
370,luvdisc,driftveil-city-area,driftveil-city,unova,3
370,luvdisc,undella-bay-area,undella-bay,unova,3
370,luvdisc,unova-route-4-area,unova-route-4,unova,3
370,luvdisc,unova-route-13-area,unova-route-13,unova,3
370,luvdisc,undella-town-area,undella-town,unova,3
370,luvdisc,humilau-city-area,humilau-city,unova,3
370,luvdisc,seaside-cave-1f,seaside-cave,unova,3
370,luvdisc,unova-route-21-area,unova-route-21,unova,3
370,luvdisc,ambrette-town-area,ambrette-town,kalos,3
370,luvdisc,cyllage-city-area,cyllage-city,kalos,3
370,luvdisc,shalour-city-area,shalour-city,kalos,3
370,luvdisc,kalos-route-8-area,kalos-route-8,kalos,3
370,luvdisc,kalos-route-12-area,kalos-route-12,kalos,3
370,luvdisc,azure-bay-area,azure-bay,kalos,3
370,luvdisc,alola-route-9-main,alola-route-9,alola,3
370,luvdisc,hauoli-city-beachfront,hauoli-city,alola,3
370,luvdisc,melemele-sea-area,melemele-sea,alola,3
371,bagon,sinnoh-route-210-west-towards-celestic-town,sinnoh-route-210,sinnoh,3
371,bagon,meteor-falls-backsmall-room,meteor-falls,hoenn,3
371,bagon,kalos-route-8-area,kalos-route-8,kalos,3
371,bagon,alola-route-3-south,alola-route-3,alola,3
371,bagon,kalae-bay-area,kalae-bay,alola,3
374,beldum,sinnoh-route-228-area,sinnoh-route-228,sinnoh,3
374,beldum,mossdeep-city-stevens-house,mossdeep-city,hoenn,3
374,beldum,mount-hokulani-main,mount-hokulani,alola,3
374,beldum,mount-hokulani-east,mount-hokulani,alola,3
374,beldum,mount-hokulani-west,mount-hokulani,alola,3
305,lairon,hoenn-victory-road-1f,hoenn-victory-road,hoenn,3
305,lairon,hoenn-victory-road-b1f,hoenn-victory-road,hoenn,3
305,lairon,hoenn-victory-road-b2f,hoenn-victory-road,hoenn,3
305,lairon,clay-tunnel-area,clay-tunnel,unova,3
305,lairon,underground-ruins-area,underground-ruins,unova,3
305,lairon,rocky-mountain-room-area,rocky-mountain-room,unova,3
305,lairon,glacier-room-area,glacier-room,unova,3
305,lairon,iron-room-area,iron-room,unova,3
305,lairon,kalos-route-18-area,kalos-route-18,kalos,3
305,lairon,terminus-cave-1f,terminus-cave,kalos,3
305,lairon,terminus-cave-b1f-left,terminus-cave,kalos,3
305,lairon,terminus-cave-b1f-right,terminus-cave,kalos,3
305,lairon,terminus-cave-b2f,terminus-cave,kalos,3
305,lairon,terminus-cave-zygardes-chamber,terminus-cave,kalos,3
306,aggron,poni-plains-center,poni-plains,alola,3
308,medicham,mt-coronet-2f,mt-coronet,sinnoh,3
308,medicham,mt-coronet-3f,mt-coronet,sinnoh,3
308,medicham,mt-coronet-exterior-snowfall,mt-coronet,sinnoh,3
308,medicham,mt-coronet-exterior-blizzard,mt-coronet,sinnoh,3
308,medicham,mt-coronet-4f,mt-coronet,sinnoh,3
308,medicham,mt-coronet-4f-small-room,mt-coronet,sinnoh,3
308,medicham,mt-coronet-5f,mt-coronet,sinnoh,3
308,medicham,mt-coronet-6f,mt-coronet,sinnoh,3
308,medicham,mt-coronet-1f-from-exterior,mt-coronet,sinnoh,3
308,medicham,sinnoh-victory-road-1f,sinnoh-victory-road,sinnoh,3
308,medicham,sinnoh-victory-road-2f,sinnoh-victory-road,sinnoh,3
308,medicham,sinnoh-victory-road-b1f,sinnoh-victory-road,sinnoh,3
308,medicham,sinnoh-victory-road-inside-b1f,sinnoh-victory-road,sinnoh,3
308,medicham,sinnoh-victory-road-inside,sinnoh-victory-road,sinnoh,3
308,medicham,sinnoh-victory-road-inside-exit,sinnoh-victory-road,sinnoh,3
308,medicham,acuity-lakefront-area,acuity-lakefront,sinnoh,3
308,medicham,sinnoh-route-217-area,sinnoh-route-217,sinnoh,3
308,medicham,hoenn-victory-road-b1f,hoenn-victory-road,hoenn,3
308,medicham,hoenn-victory-road-b2f,hoenn-victory-road,hoenn,3
308,medicham,ultra-space-wilds-cave,ultra-space-wilds,alola,3
310,manectric,hoenn-route-118-area,hoenn-route-118,hoenn,3
310,manectric,alola-route-12-area,alola-route-12,alola,3
315,roselia,trophy-garden-area,trophy-garden,sinnoh,3
315,roselia,sinnoh-route-208-area,sinnoh-route-208,sinnoh,3
315,roselia,sinnoh-route-209-area,sinnoh-route-209,sinnoh,3
315,roselia,sinnoh-route-210-south-towards-solaceon-town,sinnoh-route-210,sinnoh,3
315,roselia,sinnoh-route-212-north-towards-hearthome-city,sinnoh-route-212,sinnoh,3
315,roselia,sinnoh-route-212-east-towards-pastoria-city,sinnoh-route-212,sinnoh,3
315,roselia,sinnoh-route-221-area,sinnoh-route-221,sinnoh,3
315,roselia,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
315,roselia,sinnoh-route-225-area,sinnoh-route-225,sinnoh,3
315,roselia,sinnoh-route-229-area,sinnoh-route-229,sinnoh,3
315,roselia,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
315,roselia,hoenn-route-117-area,hoenn-route-117,hoenn,3
315,roselia,unova-route-12-area,unova-route-12,unova,3
315,roselia,lostlorn-forest-area,lostlorn-forest,unova,3
315,roselia,unova-victory-road-2-unknown-area-72,unova-victory-road-2,unova,3
315,roselia,kalos-route-7-area,kalos-route-7,kalos,3
315,roselia,ulaula-meadow-area,ulaula-meadow,alola,3
319,sharpedo,sinnoh-route-213-area,sinnoh-route-213,sinnoh,3
319,sharpedo,sinnoh-route-222-area,sinnoh-route-222,sinnoh,3
319,sharpedo,mossdeep-city-area,mossdeep-city,hoenn,3
319,sharpedo,hoenn-route-103-area,hoenn-route-103,hoenn,3
319,sharpedo,hoenn-route-118-area,hoenn-route-118,hoenn,3
319,sharpedo,hoenn-route-122-area,hoenn-route-122,hoenn,3
319,sharpedo,hoenn-route-124-area,hoenn-route-124,hoenn,3
319,sharpedo,hoenn-route-125-area,hoenn-route-125,hoenn,3
319,sharpedo,hoenn-route-126-area,hoenn-route-126,hoenn,3
319,sharpedo,hoenn-route-127-area,hoenn-route-127,hoenn,3
319,sharpedo,hoenn-route-129-area,hoenn-route-129,hoenn,3
319,sharpedo,hoenn-route-130-area,hoenn-route-130,hoenn,3
319,sharpedo,hoenn-route-131-area,hoenn-route-131,hoenn,3
319,sharpedo,hoenn-route-132-area,hoenn-route-132,hoenn,3
319,sharpedo,hoenn-route-133-area,hoenn-route-133,hoenn,3
319,sharpedo,hoenn-route-134-area,hoenn-route-134,hoenn,3
319,sharpedo,pacifidlog-town-area,pacifidlog-town,hoenn,3
319,sharpedo,village-bridge-area,village-bridge,unova,3
319,sharpedo,kalos-route-22-area,kalos-route-22,kalos,3
319,sharpedo,battle-resort-area,battle-resort,hoenn,3
319,sharpedo,ancient-poni-path-area,ancient-poni-path,alola,3
319,sharpedo,poni-breaker-coast-area,poni-breaker-coast,alola,3
321,wailord,sinnoh-sea-route-223-area,sinnoh-sea-route-223,sinnoh,3
321,wailord,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
321,wailord,hoenn-route-129-area,hoenn-route-129,hoenn,3
321,wailord,undella-bay-area,undella-bay,unova,3
321,wailord,ancient-poni-path-area,ancient-poni-path,alola,3
321,wailord,poni-breaker-coast-area,poni-breaker-coast,alola,3
321,wailord,poni-wilds-area,poni-wilds,alola,3
321,wailord,seafolk-village-main,seafolk-village,alola,3
323,camerupt,stark-mountain-area,stark-mountain,sinnoh,3
323,camerupt,stark-mountain-entrance,stark-mountain,sinnoh,3
323,camerupt,stark-mountain-inside,stark-mountain,sinnoh,3
323,camerupt,sinnoh-route-227-area,sinnoh-route-227,sinnoh,3
323,camerupt,reversal-mountain-unknown-area-48,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-49,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-50,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-51,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-52,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-53,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-54,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-55,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-56,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-57,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-58,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-59,reversal-mountain,unova,3
323,camerupt,reversal-mountain-unknown-area-60,reversal-mountain,unova,3
323,camerupt,battle-resort-area,battle-resort,hoenn,3
326,grumpig,reversal-mountain-unknown-area-48,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-49,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-50,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-51,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-52,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-53,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-54,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-55,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-56,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-57,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-58,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-59,reversal-mountain,unova,3
326,grumpig,reversal-mountain-unknown-area-60,reversal-mountain,unova,3
326,grumpig,ultra-space-wilds-crag,ultra-space-wilds,alola,3
329,vibrava,sinnoh-route-228-area,sinnoh-route-228,sinnoh,3
329,vibrava,reversal-mountain-unknown-area-48,reversal-mountain,unova,3
332,cacturne,sinnoh-route-228-area,sinnoh-route-228,sinnoh,3
334,altaria,sky-pillar-5f,sky-pillar,hoenn,3
334,altaria,unova-route-14-area,unova-route-14,unova,3
334,altaria,abundant-shrine-area,abundant-shrine,unova,3
334,altaria,unova-victory-road-2-unknown-area-73,unova-victory-road-2,unova,3
334,altaria,unova-victory-road-2-unknown-area-79,unova-victory-road-2,unova,3
334,altaria,nature-sanctuary-area,nature-sanctuary,unova,3
334,altaria,kalos-route-21-area,kalos-route-21,kalos,3
334,altaria,ultra-space-wilds-cliff,ultra-space-wilds,alola,3
340,whiscash,eterna-city-area,eterna-city,sinnoh,3
340,whiscash,mt-coronet-1f-route-207,mt-coronet,sinnoh,3
340,whiscash,mt-coronet-4f,mt-coronet,sinnoh,3
340,whiscash,mt-coronet-b1f,mt-coronet,sinnoh,3
340,whiscash,great-marsh-area-1,great-marsh,sinnoh,3
340,whiscash,great-marsh-area-2,great-marsh,sinnoh,3
340,whiscash,great-marsh-area-3,great-marsh,sinnoh,3
340,whiscash,great-marsh-area-4,great-marsh,sinnoh,3
340,whiscash,great-marsh-area-5,great-marsh,sinnoh,3
340,whiscash,great-marsh-area-6,great-marsh,sinnoh,3
340,whiscash,ravaged-path-area,ravaged-path,sinnoh,3
340,whiscash,oreburgh-gate-b1f,oreburgh-gate,sinnoh,3
340,whiscash,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,3
340,whiscash,sinnoh-route-208-area,sinnoh-route-208,sinnoh,3
340,whiscash,sinnoh-route-210-west-towards-celestic-town,sinnoh-route-210,sinnoh,3
340,whiscash,sinnoh-route-212-east-towards-pastoria-city,sinnoh-route-212,sinnoh,3
340,whiscash,sinnoh-route-225-area,sinnoh-route-225,sinnoh,3
340,whiscash,sinnoh-route-227-area,sinnoh-route-227,sinnoh,3
340,whiscash,sinnoh-route-228-area,sinnoh-route-228,sinnoh,3
340,whiscash,celestic-town-area,celestic-town,sinnoh,3
340,whiscash,violet-city-area,violet-city,johto,3
340,whiscash,meteor-falls-back,meteor-falls,hoenn,3
340,whiscash,meteor-falls-b1f,meteor-falls,hoenn,3
340,whiscash,meteor-falls-backsmall-room,meteor-falls,hoenn,3
340,whiscash,hoenn-victory-road-b2f,hoenn-victory-road,hoenn,3
340,whiscash,icirrus-city-area,icirrus-city,unova,3
340,whiscash,unova-route-8-area,unova-route-8,unova,3
340,whiscash,moor-of-icirrus-area,moor-of-icirrus,unova,3
340,whiscash,kalos-route-14-area,kalos-route-14,kalos,3
340,whiscash,kalos-route-19-area,kalos-route-19,kalos,3
340,whiscash,paniola-town-area,paniola-town,alola,3
340,whiscash,poni-gauntlet-area,poni-gauntlet,alola,3
340,whiscash,poni-meadow-area,poni-meadow,alola,3
340,whiscash,seaward-cave-area,seaward-cave,alola,3
340,whiscash,vast-poni-canyon-northwest,vast-poni-canyon,alola,3
342,crawdaunt,celestic-town-area,celestic-town,sinnoh,3
342,crawdaunt,striaton-city-area,striaton-city,unova,3
342,crawdaunt,unova-route-3-area,unova-route-3,unova,3
342,crawdaunt,kalos-route-3-area,kalos-route-3,kalos,3
342,crawdaunt,parfum-palace-area,parfum-palace,kalos,3
342,crawdaunt,vast-poni-canyon-northwest,vast-poni-canyon,alola,3
344,claydol,sky-pillar-1f,sky-pillar,hoenn,3
344,claydol,sky-pillar-3f,sky-pillar,hoenn,3
344,claydol,sky-pillar-5f,sky-pillar,hoenn,3
344,claydol,relic-castle-d,relic-castle,unova,3
350,milotic,unova-route-1-area,unova-route-1,unova,3
354,banette,stark-mountain-area,stark-mountain,sinnoh,3
354,banette,sinnoh-route-225-area,sinnoh-route-225,sinnoh,3
354,banette,sinnoh-route-227-area,sinnoh-route-227,sinnoh,3
354,banette,sinnoh-sea-route-226-area,sinnoh-sea-route-226,sinnoh,3
354,banette,sky-pillar-1f,sky-pillar,hoenn,3
354,banette,sky-pillar-3f,sky-pillar,hoenn,3
354,banette,sky-pillar-5f,sky-pillar,hoenn,3
354,banette,unova-victory-road-2-unknown-area-71,unova-victory-road-2,unova,3
354,banette,unova-victory-road-2-unknown-area-78,unova-victory-road-2,unova,3
354,banette,strange-house-1f,strange-house,unova,3
354,banette,strange-house-b1f,strange-house,unova,3
354,banette,poke-pelago-poni-island-reached,poke-pelago,alola,3
354,banette,poke-pelago-elite-four-defeated,poke-pelago,alola,3
356,dusclops,sendoff-spring-area,sendoff-spring,sinnoh,3
356,dusclops,turnback-cave-pillar-1,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-pillar-2,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-pillar-3,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-before-pillar-1,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-between-pillars-1-and-2,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-between-pillars-2-and-3,turnback-cave,sinnoh,3
356,dusclops,turnback-cave-after-pillar-3,turnback-cave,sinnoh,3
356,dusclops,sinnoh-route-224-area,sinnoh-route-224,sinnoh,3
356,dusclops,sky-pillar-1f,sky-pillar,hoenn,3
356,dusclops,sky-pillar-3f,sky-pillar,hoenn,3
356,dusclops,sky-pillar-5f,sky-pillar,hoenn,3
358,chimecho,mt-coronet-4f-small-room,mt-coronet,sinnoh,3
358,chimecho,mt-coronet-5f,mt-coronet,sinnoh,3
358,chimecho,mt-coronet-6f,mt-coronet,sinnoh,3
358,chimecho,sendoff-spring-area,sendoff-spring,sinnoh,3
358,chimecho,turnback-cave-pillar-2,turnback-cave,sinnoh,3
358,chimecho,turnback-cave-pillar-3,turnback-cave,sinnoh,3
358,chimecho,turnback-cave-between-pillars-1-and-2,turnback-cave,sinnoh,3
358,chimecho,turnback-cave-between-pillars-2-and-3,turnback-cave,sinnoh,3
358,chimecho,turnback-cave-after-pillar-3,turnback-cave,sinnoh,3
358,chimecho,mt-pyre-summit,mt-pyre,hoenn,3
358,chimecho,abundant-shrine-area,abundant-shrine,unova,3
362,glalie,mount-lanakila-cave,mount-lanakila,alola,3
362,glalie,mount-lanakila-outside,mount-lanakila,alola,3
364,sealeo,sinnoh-sea-route-226-area,sinnoh-sea-route-226,sinnoh,3
364,sealeo,sinnoh-sea-route-230-area,sinnoh-sea-route-230,sinnoh,3
364,sealeo,undella-bay-area,undella-bay,unova,3
364,sealeo,johto-safari-zone-zone-mountain,johto-safari-zone,johto,3
365,walrein,undella-bay-area,undella-bay,unova,3
367,huntail,unova-route-4-area,unova-route-4,unova,3
367,huntail,kalos-route-12-area,kalos-route-12,kalos,3
367,huntail,alola-route-15-main,alola-route-15,alola,3
367,huntail,hauoli-city-beachfront,hauoli-city,alola,3
367,huntail,melemele-sea-area,melemele-sea,alola,3
368,gorebyss,unova-route-4-area,unova-route-4,unova,3
368,gorebyss,kalos-route-12-area,kalos-route-12,kalos,3
368,gorebyss,alola-route-15-main,alola-route-15,alola,3
368,gorebyss,hauoli-city-beachfront,hauoli-city,alola,3
368,gorebyss,melemele-sea-area,melemele-sea,alola,3
372,shelgon,kalae-bay-area,kalae-bay,alola,3
373,salamence,alola-route-3-south,alola-route-3,alola,3
375,metang,giant-chasm-forest,giant-chasm,unova,3
375,metang,giant-chasm-forest-cave,giant-chasm,unova,3
375,metang,poke-pelago-poni-island-reached,poke-pelago,alola,3
375,metang,poke-pelago-elite-four-defeated,poke-pelago,alola,3
377,regirock,underground-ruins-area,underground-ruins,unova,3
377,regirock,desert-ruins-area,desert-ruins,hoenn,3
377,regirock,ultra-space-wilds-cave,ultra-space-wilds,alola,3
377,regirock,ultra-space-ultra-space-wilds-cave,ultra-space,alola,3
378,regice,underground-ruins-area,underground-ruins,unova,3
378,regice,island-cave-area,island-cave,hoenn,3
378,regice,ultra-space-wilds-cave,ultra-space-wilds,alola,3
378,regice,ultra-space-ultra-space-wilds-cave,ultra-space,alola,3
379,registeel,underground-ruins-area,underground-ruins,unova,3
379,registeel,ancient-tomb-area,ancient-tomb,hoenn,3
379,registeel,ultra-space-wilds-cave,ultra-space-wilds,alola,3
379,registeel,ultra-space-ultra-space-wilds-cave,ultra-space,alola,3
380,latias,dreamyard-area,dreamyard,unova,3
380,latias,southern-island-area,southern-island,hoenn,3
380,latias,roaming-johto-area,roaming-johto,johto,3
380,latias,roaming-hoenn-area,roaming-hoenn,hoenn,3
380,latias,ultra-space-wilds-waterfall,ultra-space-wilds,alola,3
380,latias,ultra-space-ultra-space-wilds-water,ultra-space,alola,3
381,latios,dreamyard-area,dreamyard,unova,3
381,latios,southern-island-area,southern-island,hoenn,3
381,latios,roaming-johto-area,roaming-johto,johto,3
381,latios,roaming-hoenn-area,roaming-hoenn,hoenn,3
381,latios,ultra-space-wilds-waterfall,ultra-space-wilds,alola,3
381,latios,ultra-space-ultra-space-wilds-water,ultra-space,alola,3
382,kyogre,cave-of-origin-b4f,cave-of-origin,hoenn,3
382,kyogre,marine-cave-area,marine-cave,hoenn,3
382,kyogre,embedded-tower-kyogre-room,embedded-tower,johto,3
382,kyogre,ultra-space-wilds-waterfall,ultra-space-wilds,alola,3
382,kyogre,ultra-space-ultra-space-wilds-water,ultra-space,alola,3
383,groudon,cave-of-origin-b4f,cave-of-origin,hoenn,3
383,groudon,terra-cave-area,terra-cave,hoenn,3
383,groudon,embedded-tower-groundon-room,embedded-tower,johto,3
383,groudon,ultra-space-wilds-cave,ultra-space-wilds,alola,3
383,groudon,ultra-space-ultra-space-wilds-cave,ultra-space,alola,3
384,rayquaza,sky-pillar-apex,sky-pillar,hoenn,3
384,rayquaza,embedded-tower-rayquaza-room,embedded-tower,johto,3
384,rayquaza,ultra-space-wilds-cliff,ultra-space-wilds,alola,3
384,rayquaza,ultra-space-ultra-space-wilds-cliff,ultra-space,alola,3
301,delcatty,castelia-city-area,castelia-city,unova,3
376,metagross,giant-chasm-forest,giant-chasm,unova,3
376,metagross,giant-chasm-forest-cave,giant-chasm,unova,3
387,turtwig,lake-verity-before-galactic-intervention,lake-verity,sinnoh,4
387,turtwig,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
387,turtwig,hoenn-route-101-area,hoenn-route-101,hoenn,4
390,chimchar,lake-verity-before-galactic-intervention,lake-verity,sinnoh,4
390,chimchar,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
390,chimchar,hoenn-route-101-area,hoenn-route-101,hoenn,4
393,piplup,lake-verity-before-galactic-intervention,lake-verity,sinnoh,4
393,piplup,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
393,piplup,hoenn-route-101-area,hoenn-route-101,hoenn,4
396,starly,great-marsh-area-1,great-marsh,sinnoh,4
396,starly,great-marsh-area-2,great-marsh,sinnoh,4
396,starly,great-marsh-area-3,great-marsh,sinnoh,4
396,starly,great-marsh-area-4,great-marsh,sinnoh,4
396,starly,great-marsh-area-5,great-marsh,sinnoh,4
396,starly,great-marsh-area-6,great-marsh,sinnoh,4
396,starly,lake-verity-before-galactic-intervention,lake-verity,sinnoh,4
396,starly,lake-verity-after-galactic-intervention,lake-verity,sinnoh,4
396,starly,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
396,starly,sinnoh-route-202-area,sinnoh-route-202,sinnoh,4
396,starly,sinnoh-route-203-area,sinnoh-route-203,sinnoh,4
396,starly,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,4
396,starly,sinnoh-route-204-north-towards-floaroma-town,sinnoh-route-204,sinnoh,4
396,starly,sinnoh-route-209-area,sinnoh-route-209,sinnoh,4
396,starly,sinnoh-route-212-north-towards-hearthome-city,sinnoh-route-212,sinnoh,4
399,bidoof,valley-windworks-area,valley-windworks,sinnoh,4
399,bidoof,eterna-forest-area,eterna-forest,sinnoh,4
399,bidoof,great-marsh-area-1,great-marsh,sinnoh,4
399,bidoof,great-marsh-area-2,great-marsh,sinnoh,4
399,bidoof,great-marsh-area-3,great-marsh,sinnoh,4
399,bidoof,great-marsh-area-4,great-marsh,sinnoh,4
399,bidoof,great-marsh-area-5,great-marsh,sinnoh,4
399,bidoof,great-marsh-area-6,great-marsh,sinnoh,4
399,bidoof,lake-verity-before-galactic-intervention,lake-verity,sinnoh,4
399,bidoof,lake-verity-after-galactic-intervention,lake-verity,sinnoh,4
399,bidoof,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
399,bidoof,sinnoh-route-202-area,sinnoh-route-202,sinnoh,4
399,bidoof,sinnoh-route-203-area,sinnoh-route-203,sinnoh,4
399,bidoof,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,4
399,bidoof,sinnoh-route-204-north-towards-floaroma-town,sinnoh-route-204,sinnoh,4
399,bidoof,sinnoh-route-205-south-towards-floaroma-town,sinnoh-route-205,sinnoh,4
399,bidoof,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,4
399,bidoof,sinnoh-route-208-area,sinnoh-route-208,sinnoh,4
399,bidoof,sinnoh-route-211-west-towards-eterna-city,sinnoh-route-211,sinnoh,4
399,bidoof,johto-route-30-area,johto-route-30,johto,4
399,bidoof,johto-route-31-area,johto-route-31,johto,4
399,bidoof,johto-route-32-area,johto-route-32,johto,4
399,bidoof,ruins-of-alph-outside,ruins-of-alph,johto,4
399,bidoof,johto-route-34-area,johto-route-34,johto,4
399,bidoof,johto-route-35-area,johto-route-35,johto,4
399,bidoof,johto-route-42-area,johto-route-42,johto,4
399,bidoof,johto-route-43-area,johto-route-43,johto,4
399,bidoof,johto-route-44-area,johto-route-44,johto,4
399,bidoof,johto-route-45-area,johto-route-45,johto,4
399,bidoof,johto-route-47-area,johto-route-47,johto,4
399,bidoof,mt-silver-outside,mt-silver,johto,4
399,bidoof,unknown-all-rattata-area,unknown-all-rattata,johto,4
399,bidoof,kanto-route-26-area,kanto-route-26,kanto,4
399,bidoof,kanto-route-27-area,kanto-route-27,kanto,4
399,bidoof,kanto-route-28-area,kanto-route-28,kanto,4
399,bidoof,kanto-route-4-area,kanto-route-4,kanto,4
399,bidoof,kanto-route-6-area,kanto-route-6,kanto,4
399,bidoof,kanto-route-9-area,kanto-route-9,kanto,4
399,bidoof,kanto-route-10-area,kanto-route-10,kanto,4
399,bidoof,kanto-route-13-area,kanto-route-13,kanto,4
399,bidoof,kanto-sea-route-21-area,kanto-sea-route-21,kanto,4
399,bidoof,kanto-route-22-area,kanto-route-22,kanto,4
399,bidoof,kanto-route-24-area,kanto-route-24,kanto,4
399,bidoof,kanto-route-25-area,kanto-route-25,kanto,4
399,bidoof,kalos-route-3-area,kalos-route-3,kalos,4
399,bidoof,kalos-route-22-area,kalos-route-22,kalos,4
401,kricketot,eterna-forest-area,eterna-forest,sinnoh,4
401,kricketot,sinnoh-route-201-area,sinnoh-route-201,sinnoh,4
401,kricketot,sinnoh-route-202-area,sinnoh-route-202,sinnoh,4
401,kricketot,sinnoh-route-203-area,sinnoh-route-203,sinnoh,4
401,kricketot,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,4
401,kricketot,sinnoh-route-204-north-towards-floaroma-town,sinnoh-route-204,sinnoh,4
401,kricketot,sinnoh-route-205-east-towards-eterna-city,sinnoh-route-205,sinnoh,4
401,kricketot,sinnoh-route-206-area,sinnoh-route-206,sinnoh,4
401,kricketot,sinnoh-route-207-area,sinnoh-route-207,sinnoh,4
401,kricketot,viridian-forest-area,viridian-forest,kanto,4
403,shinx,valley-windworks-area,valley-windworks,sinnoh,4
403,shinx,fuego-ironworks-area,fuego-ironworks,sinnoh,4
403,shinx,sinnoh-route-202-area,sinnoh-route-202,sinnoh,4
403,shinx,sinnoh-route-203-area,sinnoh-route-203,sinnoh,4
403,shinx,sinnoh-route-204-south-towards-jubilife-city,sinnoh-route-204,sinnoh,4
403,shinx,sinnoh-route-204-north-towards-floaroma-town,sinnoh-route-204,sinnoh,4
403,shinx,johto-route-29-area,johto-route-29,johto,4
403,shinx,johto-route-33-area,johto-route-33,johto,4
403,shinx,national-park-area,national-park,johto,4
403,shinx,johto-route-36-area,johto-route-36,johto,4
403,shinx,johto-route-37-area,johto-route-37,johto,4
403,shinx,johto-route-38-area,johto-route-38,johto,4
403,shinx,johto-route-39-area,johto-route-39,johto,4
403,shinx,johto-route-46-area,johto-route-46,johto,4
403,shinx,johto-route-48-area,johto-route-48,johto,4
403,shinx,kanto-route-1-area,kanto-route-1,kanto,4
403,shinx,kanto-route-2-south-towards-viridian-city,kanto-route-2,kanto,4
